GEOID10,Shape_Leng,Shape_Area,COUNTY_NAM,Lat,Lon,City,Type,Collection,Month,Year,Count,geometry
93203,3916530.82041,53238702331.5,Kern,35.135956068119,-118.940572415769,KERN,WNVPools,"{""Jul 2010"":1}",Jul,2010,1,"c(-118.940572415769, 35.135956068119)"
93203,3916530.82041,53238702331.5,Kern,35.135956068119,-118.940572415769,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.940572415769, 35.135956068119)"
93203,3916530.82041,53238702331.5,Kern,35.135956068119,-118.940572415769,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.940572415769, 35.135956068119)"
93203,3916530.82041,53238702331.5,Kern,35.135956068119,-118.940572415769,KERN,WNVPools,"{""Sep 2011"":1}",Sep,2011,1,"c(-118.940572415769, 35.135956068119)"
93203,3916530.82041,53238702331.5,Kern,35.1391399529034,-118.939221511059,KERN,SLEVPools,"{""Jul 2016"":1}",Jul,2016,1,"c(-118.939221511059, 35.1391399529034)"
93203,3916530.82041,53238702331.5,Kern,35.1493885160112,-118.820400156106,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.820400156106, 35.1493885160112)"
93203,3916530.82041,53238702331.5,Kern,35.1493885160112,-118.820400156106,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.820400156106, 35.1493885160112)"
93203,3916530.82041,53238702331.5,Kern,35.153281956736,-118.925611946798,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.925611946798, 35.153281956736)"
93203,3916530.82041,53238702331.5,Kern,35.153281956736,-118.925611946798,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.925611946798, 35.153281956736)"
93203,3916530.82041,53238702331.5,Kern,35.153281956736,-118.925611946798,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.925611946798, 35.153281956736)"
93203,3916530.82041,53238702331.5,Kern,35.153281956736,-118.925611946798,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.925611946798, 35.153281956736)"
93203,3916530.82041,53238702331.5,Kern,35.153281956736,-118.925611946798,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.925611946798, 35.153281956736)"
93203,3916530.82041,53238702331.5,Kern,35.153281956736,-118.925611946798,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.925611946798, 35.153281956736)"
93203,3916530.82041,53238702331.5,Kern,35.153281956736,-118.925611946798,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.925611946798, 35.153281956736)"
93203,3916530.82041,53238702331.5,Kern,35.153281956736,-118.925611946798,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.925611946798, 35.153281956736)"
93203,3916530.82041,53238702331.5,Kern,35.153281956736,-118.925611946798,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.925611946798, 35.153281956736)"
93203,3916530.82041,53238702331.5,Kern,35.153281956736,-118.925611946798,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.925611946798, 35.153281956736)"
93203,3916530.82041,53238702331.5,Kern,35.153281956736,-118.925611946798,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.925611946798, 35.153281956736)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2006"":1}",Jul,2006,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2004"":1}",Jul,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2020"":1}",Jul,2020,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2004"":1}",Jul,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Sep 2008"":1}",Sep,2008,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2005"":1}",Jul,2005,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Sep 2012"":1}",Sep,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Sep 2011"":1}",Sep,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Oct 2012"":1}",Oct,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2004"":1}",Jul,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Sep 2010"":1}",Sep,2010,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2004"":1}",Jul,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2017"":1}",Jul,2017,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2012"":1}",Jul,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2005"":1}",Aug,2005,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2007"":1}",Jul,2007,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2017"":1}",Jul,2017,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Sep 2012"":1}",Sep,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Sep 2012"":1}",Sep,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2011"":1}",Jul,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2016"":1}",Jul,2016,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2005"":1}",Aug,2005,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2011"":1}",Jul,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Sep 2012"":1}",Sep,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2004"":1}",Jul,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2007"":1}",Jul,2007,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Sep 2012"":1}",Sep,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2004"":1}",Jul,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2011"":1}",Jul,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Sep 2006"":1}",Sep,2006,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2009"":1}",Aug,2009,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2013"":1}",Jul,2013,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2015"":1}",Jul,2015,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2007"":1}",Jul,2007,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2011"":1}",Jul,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2015"":1}",Jul,2015,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2010"":1}",Jul,2010,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Sep 2012"":1}",Sep,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2005"":1}",Jul,2005,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2014"":1}",Jul,2014,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2011"":1}",Jul,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2005"":1}",Aug,2005,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2019"":1}",Jul,2019,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2006"":1}",Aug,2006,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2020"":1}",Jul,2020,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2004"":1}",Jul,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.16082277838,-118.810662737723,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.810662737723, 35.16082277838)"
93203,3916530.82041,53238702331.5,Kern,35.16082277838,-118.810662737723,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.810662737723, 35.16082277838)"
93203,3916530.82041,53238702331.5,Kern,35.16082277838,-118.810662737723,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.810662737723, 35.16082277838)"
93203,3916530.82041,53238702331.5,Kern,35.16082277838,-118.810662737723,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.810662737723, 35.16082277838)"
93203,3916530.82041,53238702331.5,Kern,35.16115073578,-118.811142168271,KERN,WNVPools,"{""Sep 2006"":1}",Sep,2006,1,"c(-118.811142168271, 35.16115073578)"
93203,3916530.82041,53238702331.5,Kern,35.16115073578,-118.811142168271,KERN,WNVPools,"{""Aug 2006"":1}",Aug,2006,1,"c(-118.811142168271, 35.16115073578)"
93203,3916530.82041,53238702331.5,Kern,35.1615859559504,-118.826590144368,KERN,WEEVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.826590144368, 35.1615859559504)"
93203,3916530.82041,53238702331.5,Kern,35.162581763982,-118.811717790756,KERN,SLEVPools,"{""Jul 2017"":1}",Jul,2017,1,"c(-118.811717790756, 35.162581763982)"
93203,3916530.82041,53238702331.5,Kern,35.1631247174729,-118.817838094605,KERN,WEEVPools,"{""Aug 2005"":1}",Aug,2005,1,"c(-118.817838094605, 35.1631247174729)"
93203,3916530.82041,53238702331.5,Kern,35.1631247174729,-118.817838094605,KERN,WEEVPools,"{""Sep 2006"":1}",Sep,2006,1,"c(-118.817838094605, 35.1631247174729)"
93203,3916530.82041,53238702331.5,Kern,35.1631247174729,-118.817838094605,KERN,WEEVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.817838094605, 35.1631247174729)"
93203,3916530.82041,53238702331.5,Kern,35.1631247174729,-118.817838094605,KERN,WEEVPools,"{""Sep 2007"":1}",Sep,2007,1,"c(-118.817838094605, 35.1631247174729)"
93203,3916530.82041,53238702331.5,Kern,35.1644985604033,-118.821127306164,KERN,WNVPools,"{""Jul 2015"":1}",Jul,2015,1,"c(-118.821127306164, 35.1644985604033)"
93203,3916530.82041,53238702331.5,Kern,35.1644985604033,-118.821127306164,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.821127306164, 35.1644985604033)"
93203,3916530.82041,53238702331.5,Kern,35.1644985604033,-118.821127306164,KERN,WNVPools,"{""Aug 2009"":1}",Aug,2009,1,"c(-118.821127306164, 35.1644985604033)"
93203,3916530.82041,53238702331.5,Kern,35.1644985604033,-118.821127306164,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.821127306164, 35.1644985604033)"
93203,3916530.82041,53238702331.5,Kern,35.1644985604033,-118.821127306164,KERN,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-118.821127306164, 35.1644985604033)"
93203,3916530.82041,53238702331.5,Kern,35.1644985604033,-118.821127306164,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.821127306164, 35.1644985604033)"
93203,3916530.82041,53238702331.5,Kern,35.1644985604033,-118.821127306164,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.821127306164, 35.1644985604033)"
93203,3916530.82041,53238702331.5,Kern,35.1644985604033,-118.821127306164,KERN,WNVPools,"{""Sep 2010"":1}",Sep,2010,1,"c(-118.821127306164, 35.1644985604033)"
93203,3916530.82041,53238702331.5,Kern,35.1644985604033,-118.821127306164,KERN,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-118.821127306164, 35.1644985604033)"
93203,3916530.82041,53238702331.5,Kern,35.1644985604033,-118.821127306164,KERN,WNVPools,"{""Jul 2007"":1}",Jul,2007,1,"c(-118.821127306164, 35.1644985604033)"
93203,3916530.82041,53238702331.5,Kern,35.1644985604033,-118.821127306164,KERN,WNVPools,"{""Jun 2004"":1}",Jun,2004,1,"c(-118.821127306164, 35.1644985604033)"
93203,3916530.82041,53238702331.5,Kern,35.153281956736,-118.925611946798,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.925611946798, 35.153281956736)"
93203,3916530.82041,53238702331.5,Kern,35.1548134779613,-118.875248186767,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.875248186767, 35.1548134779613)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Oct 2012"":1}",Oct,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Sep 2012"":1}",Sep,2012,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Jul 2004"":1}",Jul,2004,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1572708749062,-118.811673506066,KERN,WNVPools,"{""Aug 2019"":1}",Aug,2019,1,"c(-118.811673506066, 35.1572708749062)"
93203,3916530.82041,53238702331.5,Kern,35.1710457533989,-118.821555468689,KERN,SLEVPools,"{""Oct 2022"":1}",Oct,2022,1,"c(-118.821555468689, 35.1710457533989)"
93203,3916530.82041,53238702331.5,Kern,35.1810660211091,-118.831261894878,ARVIN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.831261894878, 35.1810660211091)"
93203,3916530.82041,53238702331.5,Kern,35.1876520604102,-118.822886391493,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.822886391493, 35.1876520604102)"
93203,3916530.82041,53238702331.5,Kern,35.1876520604102,-118.822886391493,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.822886391493, 35.1876520604102)"
93203,3916530.82041,53238702331.5,Kern,35.1903066688298,-118.82865593421,ARVIN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.82865593421, 35.1903066688298)"
93203,3916530.82041,53238702331.5,Kern,35.1993796074543,-118.83764430901,ARVIN,WNVPools,"{""Aug 2005"":1}",Aug,2005,1,"c(-118.83764430901, 35.1993796074543)"
93203,3916530.82041,53238702331.5,Kern,35.1993796074543,-118.83764430901,ARVIN,WNVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.83764430901, 35.1993796074543)"
93203,3916530.82041,53238702331.5,Kern,35.1993796074543,-118.83764430901,ARVIN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.83764430901, 35.1993796074543)"
93203,3916530.82041,53238702331.5,Kern,35.1993796074543,-118.83764430901,ARVIN,WNVPools,"{""Aug 2005"":1}",Aug,2005,1,"c(-118.83764430901, 35.1993796074543)"
93203,3916530.82041,53238702331.5,Kern,35.1993796074543,-118.83764430901,ARVIN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.83764430901, 35.1993796074543)"
93203,3916530.82041,53238702331.5,Kern,35.1993796074543,-118.83764430901,ARVIN,WNVPools,"{""Jul 2007"":1}",Jul,2007,1,"c(-118.83764430901, 35.1993796074543)"
93203,3916530.82041,53238702331.5,Kern,35.1993796074543,-118.83764430901,ARVIN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.83764430901, 35.1993796074543)"
93203,3916530.82041,53238702331.5,Kern,35.1993796074543,-118.83764430901,ARVIN,WNVPools,"{""Aug 2005"":1}",Aug,2005,1,"c(-118.83764430901, 35.1993796074543)"
93203,3916530.82041,53238702331.5,Kern,35.2021151655727,-118.835176718263,ARVIN,SLEVPools,"{""Aug 2016"":1}",Aug,2016,1,"c(-118.835176718263, 35.2021151655727)"
93203,3916530.82041,53238702331.5,Kern,35.2021151655727,-118.835176718263,ARVIN,SLEVPools,"{""Aug 2016"":1}",Aug,2016,1,"c(-118.835176718263, 35.2021151655727)"
93203,3916530.82041,53238702331.5,Kern,35.2043438856327,-118.910866711354,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.910866711354, 35.2043438856327)"
93203,3916530.82041,53238702331.5,Kern,35.2043438856327,-118.910866711354,KERN,WNVPools,"{""Jul 2015"":1}",Jul,2015,1,"c(-118.910866711354, 35.2043438856327)"
93203,3916530.82041,53238702331.5,Kern,35.2043438856327,-118.910866711354,KERN,WNVPools,"{""Jul 2012"":1}",Jul,2012,1,"c(-118.910866711354, 35.2043438856327)"
93203,3916530.82041,53238702331.5,Kern,35.2043438856327,-118.910866711354,KERN,WNVPools,"{""Jul 2014"":1}",Jul,2014,1,"c(-118.910866711354, 35.2043438856327)"
93203,3916530.82041,53238702331.5,Kern,35.2043438856327,-118.910866711354,KERN,WNVPools,"{""Jul 2012"":1}",Jul,2012,1,"c(-118.910866711354, 35.2043438856327)"
93203,3916530.82041,53238702331.5,Kern,35.2043438856327,-118.910866711354,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.910866711354, 35.2043438856327)"
93203,3916530.82041,53238702331.5,Kern,35.2043438856327,-118.910866711354,KERN,WNVPools,"{""Aug 2018"":1}",Aug,2018,1,"c(-118.910866711354, 35.2043438856327)"
93203,3916530.82041,53238702331.5,Kern,35.2043438856327,-118.910866711354,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.910866711354, 35.2043438856327)"
